id,Supplements,Category,Full_name,Brand,Rating,Count_review,Price,Serving_size,Composition
76072,Vitamins,Multivitamins,"Now Foods, ADAM, превосходные мультивитамины для мужчин, 90 мягких таблеток",Now Foods,4.8,3162,1397.71,2,"['Витамин\xa0A [60% в виде бета-каротина  и 40% в виде ретинилпальмитата]3000\xa0мкг333%', 'Витамин\xa0С 250\xa0мг278%', 'Витамин\xa0D3 125%', 'Витамин\xa0E 100\xa0мг667%', 'Витамин\xa0K 80\xa0мкг67%', 'Тиамин 25\xa0мг2083%', 'Рибофлавин 25\xa0мг1923%', 'Ниацин 35\xa0мг219%', 'Витамин\xa0B6 25\xa0мг1471%', 'Фолат680\xa0мкг фолиевого эквивалента170%', 'Витамин\xa0B12 120\xa0мкг5000%', 'Биотин300\xa0мкг1000%', 'Пантотеновая кислота 50\xa0мг1000%', 'Холин 25\xa0мг5\xa0%', 'Кальций 55\xa0мг4%', 'Йод 225\xa0мкг150%', 'Магний 25\xa0мг6%', 'Цинк 15\xa0мг136%', 'Селен 200\xa0мкг364%', 'Медь 0,5\xa0мг56%', 'Марганец 2\xa0мг87%', 'Хром 120\xa0мкг343%', 'Молибден 75\xa0мкг167%', 'Калий 25\xa0мг<1%', 'Экстракт ягод серенои ползучей 160\xa0мг', 'Фитостеролы 50\xa0мг', 'Альфа-липоевая кислота25\xa0мг', 'Экстракт виноградных косточек 25\xa0мг', 'Инозитол10\xa0мг', 'Коэнзим\xa0Q10 10\xa0мг', 'Ликопин 3\xa0мг', 'Лютеин 500\xa0мкг']"
23364,Vitamins,Multivitamins,"Now Foods, ADAM, эффективные мультивитамины для мужчин, 180 капсул",Now Foods,4.8,3162,2516.87,2,"['Витамин\xa0A 3000\xa0мкг 333%', 'Витамин\xa0С 250\xa0мг278%', 'Витамин\xa0D3 125%', 'Витамин\xa0E 100\xa0мг 667%', 'Витамин\xa0K 80\xa0мкг67%', 'Тиамин 25\xa0мг2083%', 'Рибофлавин 25\xa0мг1923%', 'Ниацин 35\xa0мг219%', 'Витамин\xa0B6 25\xa0мг1471%', 'Фолат 680\xa0мкг фолиевого эквивалента170%', 'Витамин\xa0B12 120\xa0мкг5000%', 'Биотин300\xa0мкг1000%', 'Пантотеновая кислота 50\xa0мг1000%', 'Холин 25\xa0мг 5%', 'Кальций 55\xa0мг4%', 'Йод 225\xa0мкг150\xa0%', 'Магний 25\xa0мг6%', 'Цинк 15\xa0мг136%', 'Селен 200\xa0мкг364%', 'Медь 0,5\xa0мг 56%', 'Марганец 2\xa0мг87%', 'Хром 120\xa0мкг343%', 'Молибден 75\xa0мкг167%', 'Калий 25\xa0мкг<1%', 'Экстракт ягод серенои ползучей 160\xa0мг', 'Фитостеролы 50\xa0мг', 'Альфа-липоевая кислота25\xa0мг', 'Экстракт виноградных косточек 25\xa0мг', 'Инозитол10\xa0мг', 'Коэнзим\xa0Q10 10\xa0мг', 'Ликопин 3\xa0мг', 'Лютеин 500\xa0мкг']"
99896,Vitamins,Multivitamins,"ChildLife, Multi Vitamin SoftMelts со вкусом натурального апельсина, 27 таблеток",Чайлдлайф,4.8,435,1176.76,1,NULL
21089,Vitamins,Multivitamins,"Nature's Plus, Hema-Plex, 60 вегетарианских капсул быстрого действия",Натурес Плюс,4.8,1745,863.16,2,"['Витамин\xa0C 300\xa0мг 500%', 'Витамин\xa0E 30 МЕ100%', 'Тиамин 25\xa0мг 1667%', 'Рибофлавин 25\xa0мг 1470%', 'Ниацин 50\xa0мг 250%', 'Витамин\xa0B6 25\xa0мг 1250%', 'Фолат 400\xa0мкг 100%', 'Витамин\xa0B12 500\xa0мкг 8333%', 'Пантотеновая кислота 25\xa0мг 250%', 'Кальций 25\xa0мг 3%', 'Железо 85\xa0мг 472%', 'Цинк 5\xa0мг 33%', 'Селен 10\xa0мкг 14%', 'Медь 2\xa0мг 100%', 'Марганец 5\xa0мг 250%', ' L-цистеин  50\xa0мг  ', 'Proanthoplex 25\xa0мг', 'Свекла 15\xa0мг', 'Bioperine 2,5\xa0мг']"
86456,Vitamins,Multivitamins,"Life Extension, Капсулы Two-Per-Day для приема двух капсул в день, 60 капсул",Лайф Экстэншн,4.5,4186,756.82,2,"[' Витамин A  1500 мкг^ 167 % ', ' Витамин С  470 мг 500 % ', ' Витамин D3  50 мкг 250 % ', ' Витамин E  67 мг 447 % ', ' Тиамин  75 мг 6250 % ', ' Рибофлавин  50 мг 3846 % ', ' Ниацин  50 мг• 313 % ', ' Витамин B6  75 мг 4412 % ', ' Фолат  400 мкг° 100 % ', ' Витамин B12  300 мкг 12500 % ', ' Биотин 300 мкг 1000 % ', ' Пантотеновая кислота  50 мг 1000 % ', ' Йод  150 мкг 100 % ', ' Магний  100 мг 24 % ', ' Цинк  25 мг 227 % ', ' Селен [в форме селенита натрия, высокоселеновых дрожжей SelenoExcell, Se-метил L-селеноцистеина] 200 мкг 364 % ', ' Магний  2 мг 87 % ', ' Хром [в форме хрома Crominex 3+, стабилизированного, с экстрактом из плодов амлы Capros, мумиё PrimaVie] 200 мкг 571 % ', ' Молибден  100 мкг 222 % ', ' Инозитол 50 мг ** ', ' Альфа-липоевая кислота 25 мг ** ', ' Натуральные смешанные токоферолы  20 мг ** ', ' Фитосома с био-кверцетином  15 мг  ** ', ' Экстракт календулы  [стандартизированные до 5 мг транслютеина, 155 мкг трансзеаксантина] 11,12 мг ** ', ' Апигенин 5 мг ** ', ' Бор  3 мг ** ', ' Ликопен [из натурального экстракта из плодов томатов LycoBeads] 1 мг ** ']"
24292,Vitamins,Multivitamins,"Nature's Way, Alive! для мужчин, комплекс мультивитаминов и мультиминералов для пополнения запаса энергии, 50 таблеток",Натурес Вэй,4.6,1287,837.55,1,"['Витамин\xa0А 900\xa0мкг100%', 'Витамин\xa0С 135\xa0мг150%', 'Витамин\xa0D3  40\xa0мкг200%', 'Витамин\xa0E  22,5\xa0мг150%', 'Витамин\xa0K 120\xa0мкг100%', 'Тиамин 2,4\xa0мг200%', 'Рибофлавин 2,6\xa0мг200%', 'Ниацин 24\xa0мг150%', 'Витамин\xa0В6 4,25\xa0мг250%', 'Фолат400\xa0мкг фолатного эквивалента 100%', 'Витамин\xa0В12 18\xa0мкг750%', 'Биотин 30\xa0мкг100%', 'Пантотеновая кислота 7,5\xa0мг150%', 'Кальций 130\xa0мг10%', 'Йод 150\xa0мкг100%', 'Магний 105\xa0мг25%', 'Цинк 16,5\xa0мг150%', 'Селен 96\xa0мкг175%', 'Медь 0,9\xa0мг100%', 'Марганец 2,3\xa0мг100%', 'Молибден 45\xa0мкг100%', 'Натрий 5\xa0мг<1%', 'Порошковые смеси Orchard Fruits™ и Garden Veggies™: голубика, апельсин, морковь, гранат, слива, клубника, яблоко, свекла, груша, томат, малина, брокколи, вишня, шпинат, цветная капуста, виноград, асаи, спаржа, банан, брюссельская капуста, кочанная капуста, клюква, огурец, горох, ананас, тыква100\xa0мг**', 'Ликопин600\xa0мкг**', 'Бор 150\xa0мкг**', 'Лютеин 100\xa0мкг**']"
26029,Vitamins,Multivitamins,"21st Century, One Daily, для мужского здоровья, 100 таблеток",21 Сенчури,4.5,1855,321.38,1,"['Витамин\xa0А 1050\xa0мкг 117%', 'Витамин\xa0С 60\xa0мг 67%', 'Витамин\xa0D3 88%', 'Витамин\xa0E 10\xa0мг 68%', 'Витамин\xa0K 20\xa0мкг 17%', 'Тиамин 1,35\xa0мг 113%', 'Рибофлавин 1,7\xa0мг 131%', 'Ниацин 18\xa0мг 113%', 'Витамин\xa0В6 3\xa0мг 176%', 'Фолат 667\xa0мкг фолиевого эквивалента 167%', 'Витамин\xa0B12 18\xa0мкг 750%', 'Биотин 75\xa0мкг 250%', 'Пантотеновая кислота 16\xa0мг 320%', 'Кальций 210\xa0мг 16%', 'Магний 140\xa0мг 33%', 'Цинк 15\xa0мг 136%', 'Селен 110\xa0мкг 200%', 'Медь 2\xa0мг 222%', 'Марганец 2\xa0мг 87%', 'Хром 120\xa0мкг 343%', 'Ликопин300\xa0мкг **']"
86016,Vitamins,Multivitamins,"Life Extension, One-Per-Day, 60 таблеток",Лайф Экстэншн,4.8,689,1347.53,1,"['Витамин\xa0A 1500\xa0мкг^167%', 'Витамин\xa0С 470\xa0мг522%', 'Витамин\xa0D3 50\xa0мкг250\xa0%', 'Витамин\xa0E 67\xa0мг447%', 'Тиамин 75\xa0мг6250%', 'Рибофлавин 50\xa0мг3846%', 'Ниацин 50\xa0мг•313%', 'Витамин\xa0B6 75\xa0мг4412%', 'Фолат 400\xa0мкгº100%', 'Витамин\xa0B12 300\xa0мкг12500%', 'Биотин300\xa0мкг1000%', 'Пантотеновая кислота 50\xa0мг1000%', 'Йод 150\xa0мкг100%', 'Магний 100\xa0мг24%', 'Цинк 25\xa0мг227%', 'Селен [в виде селенита натрия, селеновые дрожжи SelenoExcell®, селен-метил L-селеноцистеин]200\xa0мкг571%', 'Марганец 2\xa0мг87%', 'Хром [в виде стабилизированного хрома Crominex® 3+ с экстрактом амлы  Capros®, мумие PrimaVie®]200\xa0мкг571%', 'Молибден 100\xa0мкг222%', 'Инозитол50\xa0мг**', 'Альфа-липоевая кислота25\xa0мг**', 'Натуральная смесь токоферолов 20\xa0мг**', 'Фитосома биокверцетина 15\xa0мг**', 'Экстракт бархатцев  [станд. до 5\xa0мг транс-лютеина, 155\xa0мкг транс-зексантина]11,12\xa0мг**', 'Апигенин5\xa0мг**', 'Бор 3\xa0мг**', 'Ликопин [из натурального экстракта томатов  LycoBeads®]1\xa0мг**']"
23363,Vitamins,Multivitamins,"Now Foods, EVE, превосходные мультивитамины для женщин, 180 мягких таблеток",Now Foods,4.7,782,2330.35,3,"['Calories25\xa0', 'Total Fat2 g3%*', 'Protein1 g', 'Vitamin A 1,500 mcg167%', 'Vitamin C 200 mg222%', 'Vitamin D-3 125%', 'Vitamin E 100 mg667%', 'Vitamin K 80 mcg67%', 'Thiamin 25 mg2083%', 'Riboflavin 20 mg1538%', 'Niacin 15 mg94%', 'Vitamin B-6 25 mg1471%', 'Folate 1,360 mcg DFE 340%', 'Vitamin B-12 120 mcg5000%', 'Biotin300 mcg1000%', 'Pantothenic Acid 50 mg1000%', 'Choline 20 mg4%', 'Calcium 140 mg11%', 'Iron 6 mg33%', 'Iodine 225 mcg150%', 'Magnesium 100 mg24%', 'Zinc 15 mg136%', 'Selenium 200 mcg364%', 'Copper 1 mg111%', 'Manganese 2 mg87%', 'Chromium 120 mcg343%', 'Molybdenum 75 mcg167%', 'Potassium 25 mg<1%', 'Evening Primrose Oil 500 mg', 'Cranberry Concentrate 100 mg', 'Horsetail Extract 50 mg', 'Alpha Lipoic Acid25 mg', 'Grape Seed Extract 25 mg', 'Green Tea Extract 25 mg', 'Inositol20 mg', 'CoQ10 10 mg', 'Lycopene 500 mcg', 'Lutein 500 mcg']"
4120,Vitamins,Multivitamins,"Nature's Way, Alive! Max3 Daily, мультивитаминный комплекс, без добавления железа, 180 таблеток",Натурес Вэй,4.3,3801,2514.97,3,"['Калорий10 ', 'Всего углеводов2 г1%', 'Витамин А 2700 мкг300%', 'Витамин С 1000 мг1111%', 'Витамин D3 50 мкг250%', 'Витамин E 100 мг667%', 'Витамин K 120 мкг100%', 'Тиамин 20 мг1667%', 'Витамин B220 мг1538%', 'Ниацин 100 мг625%', 'Витамин В6 43 мг2529%', 'Фолат400 мкг пищевого фолатного эквивалента 100%', 'Витамин B12 80 мкг3333%', 'Биотин33 мкг110%', 'Пантотеновая кислота 63 мг1260%', 'Холин 30 мг5%', 'Кальций 325 мг25%', 'Йод 150 мкг100%', 'Магний 130 мг31%', 'Цинк 11 мг100%', 'Селен 158 мкг287%', 'Медь 0,9 мг100%', 'Марганец 5,8 мг252%', 'Молибден 45 мкг100%', 'Натрий10 мг< 1%', 'Калий 50 мг1%', 'Смесь Daily Greens™, снабжающая организм аминокислотамиСпирулина, бурые водоросли, люцерна , ростки пшеницы.400 мг**', 'Порошковая смесь Orchard Fruits™/Garden Veggies™Голубика, апельсин, морковь, гранат, слива, клубника, яблоко, свекла, вишня, груша, помидор, цветная капуста, малина, асаи, спаржа, банан, брокколи, брюссельская капуста, капуста, клюква, огурец, виноград, горох, ананас, тыква, шпинат200 мг**', 'Смесь для поддержки сердечно-сосудистой системы: Боярышник 100 мг**', 'Смесь ферментов для поддержки пищеварения: Концентрированная смесь ферментов , бетаина гидрохлорид, бромелаин, папаин100 мг**', 'Смесь мицелиев и проспор грибовдля защиты организма: Органический рейши 100 мг**', 'Смесь семян, содержащих жирные кислоты омега-3/6/9Порошок льняного семени, порошок семян подсолнечника100 мг**', 'Комплекс цитрусовых биофлавоноидов, содержит гесперидин, нарингин, нарирутин, эриоцитрин, флавонолы и флавоны60 мг**', 'Сибирский женьшень 50 мг**', 'Инозитол50 мг**', 'Экстракт рутина из бутонов софоры японской 25 мг**', 'Лютеин 500 мкг**']"
575,Vitamins,Multivitamins,"Now Foods, Eve, эффективные мультивитамины для женщин, без железа, 120 растительных капсул",Now Foods,4.6,492,1397.98,4,"['Витамин\xa0А 10\xa0000\xa0МЕ200%', 'Витамин\xa0С 300\xa0мг500%', 'Витамин\xa0D 1000\xa0МЕ250%', 'Витамин\xa0E 200\xa0МЕ667%', 'Витамин\xa0K 80\xa0мкг100%', 'Тиамин 25\xa0мг1667%', 'Рибофлавин 25\xa0мг1471%', 'Ниацин 30\xa0мг150\xa0%', 'Витамин\xa0B6 25\xa0мг1250%', 'Фолат 800\xa0мкг200%', 'Витамин\xa0B12 200\xa0мкг3333%', 'Биотин300\xa0мкг100%', 'Пантотеновая кислота 50\xa0мг500%', 'Кальций [из карбоната кальция  и аскорбата кальция]250\xa0мг25%', 'Йод 150\xa0мкг100%', 'Магний 100\xa0мг25%', 'Цинк 15\xa0мг100%', 'Селен 200\xa0мкг286%', 'Медь 1\xa0мг50%', 'Марганец 2\xa0мг100%', 'Хром 120\xa0мкг100%', 'Молибден 75\xa0мкг 100%', 'Калий 25\xa0мг<1%', 'Клюква 100\xa0мг', 'Экстракт граната 50\xa0мг', 'Органические ягоды асаи 50\xa0мг', 'Экстракт мангостана 50\xa0мг', 'CoQ10 30\xa0мг', 'Альфа-липоевая кислота30\xa0мг', 'Холин 25\xa0мг', 'Инозитол25\xa0мг', 'Алоэ вера 25\xa0мг', 'Ликопин 500\xa0мкг', 'Лютеин 500\xa0мкг']"
85476,Vitamins,Multivitamins,"Thorne Research, Базовые питательные вещества для приема 2 раза в день, 60 капсул",Торн Ресерч,4.5,146,2173.43,2,"['Витамин\xa0A 1,05\xa0мг117%', 'Витамин\xa0С 250\xa0мг278%', 'Витамин\xa0D 50\xa0мкг250%', 'Витамин\xa0E 16,5\xa0мг110%', 'Витамин\xa0K 400\xa0мкг333%', 'Тиамин 50\xa0мг4167%', 'Рибофлавин 12\xa0мг923%', 'Ниацин 80\xa0мг500%', 'Витамин B6 20\xa0мг1176%', 'Фолат 667\xa0мкг фолатного эквивалента167%', 'Витамин\xa0В12 600\xa0мкг25\xa0000%', 'Биотин500\xa0мкг1667%', 'Пантотеновая кислота 45\xa0мг900%', 'Кальций 30\xa0мг2%', 'Йод 75\xa0мкг50%', 'Магний 20\xa0мг5%', 'Цинк 15\xa0мг136%', 'Селен 200\xa0мкг364%', 'Медь 750\xa0мкг83%', 'Марганец 3\xa0мг130%', 'Хром 400\xa0мкг1143%', 'd-гамма-токоферол 24\xa0мг*', 'Бор 2\xa0мг*', 'Лютеин 140\xa0мкг*']"
25519,Vitamins,Multivitamins,"21st Century, One Daily, мультивитаминная и мультиминеральная добавка для женщин, 100 таблеток",21 Сенчури,4.4,2013,321.38,1,"['Витамин\xa0A 700\xa0мкг78%', 'Витамин\xa0С 75\xa0мг83%', 'Витамин\xa0D3 125%', 'Витамин\xa0E 7,5\xa0мг50%', 'Витамин\xa0K 25\xa0мкг21%', 'Тиамин 1,2\xa0мг100%', 'Рибофлавин 1,3\xa0мг100%', 'Ниацин 16\xa0мг100%', 'Витамин\xa0В6 1,7\xa0мг100%', 'Фолиевая кислота667\xa0мкг пищевого фолатного эквивалента167%', 'Витамин\xa0B12 6\xa0мкг250%', 'Биотин 1000\xa0мкг3333%', 'Пантотеновая кислота 5\xa0мг100%', 'Кальций 380\xa0мг29%', 'Железо 18\xa0мг100%', 'Йод 150\xa0мкг100%', 'Цинк 8\xa0мг73%', 'Селен 27,5\xa0мкг50%', 'Медь 0,9\xa0мг100%', 'Марганец 1,8\xa0мг78%']"
39196,Vitamins,Multivitamins,"Garden of Life, Vitamin Code, RAW Prenatal, 180 вегетарианских капсул",Гарден оф Лайф,4.6,2188,3694.06,3,"['Витамин A 1300 мкг 100%', 'Витамин C 120 мг 100%', 'Витамин D 233%', 'Витамин E 19 мг 100%', 'Витамин K 90 мкг100%', 'Тиамин 1,4 мг 100%', 'Рибофлавин 1,6 мг100%', 'Ниацин 18 мг 100%', 'Витамин B6 2 мг 100%', 'Фолат 800 мкг пищевого фолатного эквивалента133%', 'Витамин B12 2,8 мкг 100%', 'Биотин 35 мкг100%', 'Пантотеновая кислота 7 мг100%', 'Железо 27 мг100%', 'Йод 290 мкг 100%', 'Цинк 13 мг 100%', 'Селен 70 мкг 100%', 'Марганец 2,6 мг 100%', 'Хром 18 мкг40%', 'Молибден 50 мкг 100%', 'Витамин K2 50 мкг +', 'Смесь органических фруктов и овощей RAWОрганическое яблоко 715 мг +', 'Смесь для поддержки пищеварения во время беременностиЛипаза, протеаза, аспарагиновая протеаза аспергиллов, бета-глюканaза, целлюлаза, бромелаин, фитаза, лактаза, папаин, пептидаза, пектиназа, ксиланаза, гемицеллюлаза, 52 мг +']"
16541,Vitamins,Multivitamins,"Now Foods, Таблетки Eve, Улучшенный мультивитаминный комплекс для женщин, 180 таблеток",Now Foods,4.6,754,2330.23,3,"['Витамин A 10\xa0000\xa0МЕ200%', 'Витамин\xa0C 300\xa0мг500%', 'Витамин D 1000 МЕ250%', 'Витамин E 200 МЕ667%', 'Витамин K 80\xa0мкг100%', 'Тиамин 25\xa0мг1667%', 'Рибофлавин 25\xa0мг1471%', 'Ниацин 30\xa0мг150%', 'Витамин B6 25\xa0мг1250%', 'Фолат 800\xa0мкг200%', 'Витамин B12 200\xa0мкг3333%', 'Биотин300\xa0мкг100%', 'Пантотеновая кислота 50\xa0мг500%', 'Кальций [из карбоната кальция  и аскорбата кальция]250\xa0мг25%', 'Железо 18\xa0мг100%', 'Йод 150\xa0мкг100%', 'Магний 100\xa0мг25%', 'Цинк 15\xa0мг100%', 'Селен 200\xa0мкг286%', 'Медь 1\xa0мг50%', 'Марганец 2\xa0мг100%', 'Хром 120\xa0мкг100%', 'Молибден 75\xa0мкг100%', 'Калий 25\xa0мг< 1%', 'Плоды клюквы 100\xa0мг', 'Экстракт плодов граната50\xa0мг', 'Кожура и мякоть органических ягод асаи 50\xa0мг', 'Экстракт кожуры плодов мангустана 50\xa0мг', 'CoQ10 30\xa0мг', 'Альфа-липоевая кислота30\xa0мг', 'Холин 25\xa0мг', 'Инозитол25\xa0мг', 'Органическое алоэ 25\xa0мг', 'Ликопин 500\xa0мкг', 'Лютеин 500\xa0мкг']"
22348,Vitamins,Multivitamins,"Garden of Life, Vitamin Code Women, Whole Food Multivitamin, 240 Vegetarian Capsules",Гарден оф Лайф,4.5,1132,4454.76,4,"['Vitamin A 1,080 mcg120%', 'Vitamin C 90 mg100%', 'Vitamin D 250%', 'Vitamin E 15 mg\xa0100%', 'Vitamin K 156 mcg130%', 'Thiamin \xa03.24 mg270%', 'Riboflavin 3.12 mg240%', 'Niacin 16 mg100%', 'Vitamin B6 3.4 mg200%', 'Folate 800 mcg DFE200%', 'Vitamin B12 40.1 mcg1670%', 'Biotin 30 mcg100%', 'Pantothenic Acid \xa010 mg200%', 'Iron 8.1 mg45%', 'Iodine 75 mcg50%', 'Zinc 7.7 mg70%', 'Selenium 55 mcg100%', 'Manganese 2.3 mg100%', 'Chromium 35 mcg100%', 'Molybdenum 45 mcg100%', 'Vitamin K2 20 mcg+', 'CoQ10 425 mcg+', 'Boron 1 mg+', 'Vanadium 10 mcg+', 'RAW Organic Fruit & Vegetable BlendOrganic Apple . 586 mg+', 'RAW Probiotic & Enzyme BlendLipase, Protease, Aspergillopepsin, beta-Glucanase, Cellulase, Bromelain, Phytase, Lactase, Papain, Peptidase, Pectinase, Xylanase, Hemicellulase, [Lactobacillus bulgaricus, Lactobacillus plantarum] 40 mg+', 'RAW Antioxidant & Immune Support Complex\xa0Glutathione & SOD  from culture of S. cerevisiae20 mg+']"
10413,Vitamins,Multivitamins,"Garden of Life, Vitamin Code, мультивитамины из цельных продуктов для женщин, 120 вегетарианских капсул",Гарден оф Лайф,4.5,1132,2498.67,4,"['Витамин A 1080 мкг120%', 'Витамин C 90 мг100%', 'Витамин D 250%', 'Витамин E 15 мг100%', 'Витамин K 156 мкг130%', 'Тиамин 3,24 мг270%', 'Рибофлавин 3,12 мг240%', 'Ниацин 16 мг100%', 'Витамин B6 3,4 мг200%', 'Фолат 800 мкг пищевого фолатного эквивалента200%', 'Витамин B12 40,1 мкг1670%', 'Биотин 30 мкг100%', 'Пантотеновая кислота 10 мг200%', 'Железо 8,1 мг45%', 'Йод 75 мкг50%', 'Цинк 7,7 мг70%', 'Селен 55 мкг100%', 'Марганец 2,3 мг100%', 'Хром 35 мкг100%', 'Молибден 45 мкг100%', 'Витамин K2 20 мкг+', 'CoQ10 425 мг+', 'Бор 1 мг+', 'Ванадий 10 мкг+', 'Смесь сырых органических фруктов и овощей RAWОрганическое яблоко 586 мг+', 'Смесь пробиотиков и ферментов RAWЛипаза, протеаза, аспарагиновая протеаза аспергиллов, бета-глюканaза, целлюлаза, бромелаин, фитаза, лактаза, папаин, пептидаза, пектиназа, гемицеллюлаза, ксиланаза [Lactobacillus bulgaricus, Lactobacillus plantarum] 40 мг+', 'Комплекс антиоксидантов для поддержки иммунной системы RAWГлутатион и супероксиддисмутаза  из культуры S. cerevisiae20 мг+']"
12616,Vitamins,Multivitamins,"Garden of Life, Vitamin Code, мультивитамины из цельных продуктов для мужчин, 120 вегетарианских капсул",Гарден оф Лайф,4.5,821,2498.67,4,"['Витамин A 1080\xa0мкг120%', 'Витамин\xa0C 90\xa0мг100%', 'Витамин\xa0D 100%', 'Витамин\xa0E 15\xa0мг100%', 'Витамин K 120\xa0мкг100%', 'Тиамин 6,36\xa0мг530%', 'Рибофлавин 3,12\xa0мг240%', 'Ниацин 16\xa0мг100%', 'Витамин\xa0B6 3,4\xa0мг200%', 'Фолат 400\xa0мкг ПФЭ100%', 'Витамин\xa0B12 40,1\xa0мкг1670%', 'Биотин 30\xa0мкг100%', 'Пантотеновая кислота 10\xa0мг200%', 'Йод 75\xa0мкг50%', 'Цинк 11\xa0мг100%', 'Селен 55\xa0мкг100%', 'Марганец 2,3\xa0мг100%', 'Хром 35\xa0мкг100%', 'Молибден 45\xa0мкг100%', 'Витамин\xa0K2 20\xa0мкг+', 'CoQ10 425\xa0мкг+', 'Ликопин 250\xa0мкг+', 'Бор 1\xa0мг+', 'Ванадий 10\xa0мкг+', 'Смесь органических фруктов и овощей RAWОрганическое яблоко 560\xa0мг+', 'Смесь пробиотиков и ферментов RAWЛипаза, протеаза, аспарагиновая протеаза аспергиллез, бета-глюканaза, целлюлаза, бромелаин, фитаза, лактаза, папаин, пептидаза, пектиназа, ксиланаза, гемицеллюлаза, [Lactobacillus bulgaricus, Lactobacillus plantarum] 40\xa0мг+', 'Комплекс антиоксидантов для поддержки иммунной системы RAWГлутатион и супероксиддисмутаза  из культуры S.\xa0cerevisiae20\xa0мг+']"
26994,Vitamins,Multivitamins,"MegaFood, Kids One Daily, витамины для детей, 60 таблеток",Мегафудс,4.7,768,1976.27,1,"['Витамин\xa0A 17', 'Витамин\xa0C ♦20\xa0мг22', 'Витамин\xa0D3 ♦3,3\xa0мкг17', 'Витамин\xa0E ♦3,3\xa0мг22', 'Витамин\xa0K1 ♦22\xa0мкг18', 'Тиамин ♦1,7\xa0мг142', 'Рибофлавин\xa0♦1,7\xa0мг131', 'Ниацин 44', 'Витамин\xa0B6 ♦2\xa0мг118', 'Фолат 57', 'Витамин\xa0В12 ♦5\xa0мкг208', 'Биотин ♦100\xa0мкг333', 'Пантотеновая кислота ♦3\xa0мг60', 'Йод ♦25\xa0мкг17', 'Цинк ♦2\xa0мг18', 'Селен ♦8\xa0мкг15', 'Медь ♦0,03\xa0мг8', 'Марганец ♦0,4\xa0мг17', 'Хром ♦10\xa0мкг29', 'Молибден ♦7\xa0мкг16', 'Бор ♦167\xa0мкг**', 'Фруктовая фенольная смесь ♦3\xa0мг**']"
64498,Vitamins,Multivitamins,"21st Century, пищевая добавка с комплексом витаминов и минералов для мужчин старше 50 лет, 100 таблеток",21 Сенчури,4.6,462,428.13,1,"['Витамин\xa0A 1050\xa0мкг117%', 'Витамин\xa0С 120\xa0мг133%', 'Витамин\xa0D3 125%', 'Витамин\xa0E 27\xa0мг180%', 'Витамин\xa0K 60\xa0мкг50%', 'Тиамин 1,5\xa0мг125%', 'Рибофлавин 1,7\xa0мг131%', 'Ниацин 20\xa0мг125%', 'Витамин\xa0В6 6\xa0мг353%', 'Фолат500\xa0мкг фолиевого эквивалента125%', 'Витамин\xa0В12 100\xa0мкг4167%', 'Биотин30\xa0мкг100%', 'Пантотеновая кислота 10\xa0мг200%', 'Кальций 210\xa0мг16%', 'Фосфор 20\xa0мг2%', 'Йод 150\xa0мкг100%', 'Магний 75\xa0мг18%', 'Цинк 15\xa0мг136%', 'Селен 21\xa0мкг38%', 'Медь 0,5\xa0мг56%', 'Марганец 4\xa0мг174%', 'Хром 60\xa0мкг171%', 'Молибден 50\xa0мкг111%', 'Хлорид 72\xa0мг3%', 'Калий 80\xa0мг2%', 'Лютеин300\xa0мкг**', 'Ликопин600\xa0мкг**']"
92975,Vitamins,Multivitamins,"NATURELO, Мультивитамины для женщин, которые нужно принимать один раз в день, 120 вегетарианских капсул",NATURELO,4.7,276,2930.25,1,"[' Витамин\xa0A  900\xa0мкг\xa0ЭР 100% ', ' Витамин\xa0C  90\xa0мг  100% ', ' Витамин\xa0D3  100% ', ' Витамин\xa0E  15\xa0мг  100% ', ' Витамин\xa0K2  120\xa0мкг  100% ', ' Тиамин  1,2\xa0мг  100% ', ' Рибофлавин  1,3\xa0мг  100% ', ' Ниацин  16\xa0мг  100% ', ' Витамин\xa0B6  1,7\xa0мг  100% ', ' Фолат  400\xa0мкг ПФЭ 100% ', ' Витамин\xa0B12  2,4\xa0мкг  100% ', ' Биотин  30\xa0мкг  100% ', ' Пантотеновая кислота  5\xa0мг  100% ', ' Кальций  100\xa0мг  8% ', ' Железо  9\xa0мг 50% ', ' Фосфор  60\xa0мг  5% ', ' Йод  100\xa0мкг  67% ', ' Магний  100\xa0мг  24% ', ' Цинк  10\xa0мг  91% ', ' Селен  50\xa0мкг  91% ', ' Медь  0,5\xa0мкг  56% ', ' Марганец  1,5\xa0мг  65% ', ' Хром  30\xa0мкг  86% ', ' Молибден  40\xa0мкг  89% ', ' Смесь органических фруктов и овощей  60\xa0мг  * ', ' Органическая морковь  10\xa0мг  * ', ' Органическая голубика  10\xa0мг  * ', ' Органическая кудрявая капуста  10\xa0мг  * ', ' Органический гранат  10\xa0мг  * ', ' Органическая малина  10\xa0мг  * ', ' Органический шпинат  10\xa0мг  * ']"
22773,Vitamins,Multivitamins,"Nutrex Hawaii, Чистая гавайская спирулина, 3000 мг на порцию, 180 таблеток",Нутрекс Хауайи,4.6,513,1842.76,3,"['Калорий10 ', 'Всего углеводов< 1\xa0г<\xa01%*', 'Белки2\xa0г4%*', 'Железо3\xa0мг20%', 'Натрий60\xa0мг 3%', 'Спирулина 3\xa0г**']"
